Id,SalePrice
1584,209996.67308309107
1585,144128.82452456435
1586,95546.16536560054
1587,105050.5020026201
1588,140032.90075768466
1589,135297.31820789058
1590,135305.01247743427
1591,104785.31342027141
1592,121301.51047287298
1593,138915.0326870975
1594,82653.34254561816
1595,96275.96153516497
1596,150831.97608025893
1597,155652.50194283295
1598,210375.95895362695
1599,185070.5369240449
1600,215876.28312998815
1601,98389.26948627377
1602,132954.35238933458
1603,108817.12474466978
1604,256335.56523587953
1605,226298.28963404082
1606,174299.32600602278
1607,142311.97376043335
1608,228006.40777489895
1609,194842.30374704633
1610,173444.14011351555
1611,134865.365721891
1612,188520.67799662217
1613,166441.25039685497
1614,126654.17080542014
1615,93921.62840740466
1616,75826.56846120606
1617,95473.8346863487
1618,129691.44334132981
1619,124906.73906318391
1620,180288.8860629674
1621,160676.11748844892
1622,129235.41892412286
1623,194700.54345094276
1624,228357.2669732307
1625,117346.23763925598
1626,143113.86332169833
1627,189056.39205476706
1628,272432.4559865868
1629,172955.31498899448
1630,281210.62315854005
1631,215601.8147697879
1632,224989.82111118865
1633,178048.0810385613
1634,198159.23389415027
1635,181123.74013761335
1636,186686.04101432508
1637,189778.52675535844
1638,176744.73129520484
1639,155666.8255606251
1640,223552.52756064705
1641,145279.59869270172
1642,232076.82870879726
1643,212088.87515254293
1644,221284.62751470748
1645,161001.31971014765
1646,149587.34400417516
1647,129349.4985515628
1648,132430.7751418461
1649,143306.72856780724
1650,126488.78911868896
1651,122667.97371759523
1652,96779.65891178927
1653,115668.91195822063
1654,143983.20568404364
1655,126965.73548738817
1656,144900.36941930055
1657,139536.78019968822
1658,143983.20568404364
1659,128038.48692342592
1660,155935.01869889666
1661,392678.88372068055
1662,327051.20157420385
1663,339455.45114464796
1664,440135.37315539375
1665,255935.49473155168
1666,320681.28149657516
1667,364989.6293216219
1668,331329.25701755285
1669,319519.8999755296
1670,324613.85664421006
1671,265042.0343390508
1672,375522.29636427306
1673,289702.8526996903
1674,252723.20723503776
1675,196244.5817735792
1676,208009.19108363346
1677,207912.53745762925
1678,402141.63708700775
1679,328325.1202478106
1680,285825.25975316396
1681,264998.7046103496
1682,311151.007053843
1683,199604.38729795112
1684,176315.61998502526
1685,186717.7722246648
1686,186825.67295850682
1687,168996.13373567612
1688,201712.86342990102
1689,195676.27160692174
1690,196864.26071908532
1691,188608.99959049802
1692,222352.03711928055
1693,176019.17800797443
1694,185097.42179697714
1695,173246.59500801266
1696,248309.83091243627
1697,170737.5659799324
1698,279315.01661096094
1699,233554.09119909906
1700,249472.2272171117
1701,257678.1851096997
1702,251998.15300792086
1703,221549.42550703397
1704,279240.6341330996
1705,315351.5264738917
1706,358191.83524057927
1707,202079.4726824797
1708,193164.7511546011
1709,253103.08667841638
1710,224510.88358020328
1711,322842.33076820866
1712,246422.63943753293
1713,258354.75578357876
1714,217015.23924773093
1715,212611.19364036142
1716,176195.5503569264
1717,189436.2536905035
1718,115144.90939971895
1719,193731.92407204234
1720,232413.10544611682
1721,163327.57001258197
1722,115144.90939971874
1723,159859.39794981712
1724,211220.423149351
1725,219657.16883885945
1726,154958.4214560901
1727,179016.97665532402
1728,199447.8937235549
1729,167877.50915762602
1730,123503.43016667907
1731,120601.17711468047
1732,130299.39493553585
1733,122642.87474224837
1734,125850.72524043499
1735,134881.71526013524
1736,134165.0717777512
1737,221434.9663784463
1738,193838.17236176485
1739,139598.89969080625
1740,195553.0093015222
1741,198733.03699609576
1742,172289.10604719803
1743,169435.41028394902
1744,193318.18502285393
1745,219596.51623512607
1746,178501.89793024183
1747,224548.1394205182
1748,197376.28370032716
1749,172706.6731576874
1750,128560.52708551219
1751,198656.1658178259
1752,124223.2769353258
1753,135642.1264285484
1754,187431.99257089652
1755,190098.98119004304
1756,169858.14154845034
1757,123151.27605005786
1758,147165.58930308066
1759,162116.8835899386
1760,158192.35099492746
1761,151767.78918012706
1762,170550.44980452533
1763,158165.36293124396
1764,127245.042704993
1765,155940.22084973968
1766,179348.19453368342
1767,214733.8164792157
1768,137441.25005809244
1769,154068.07365635526
1770,144808.6256321305
1771,140016.10388968265
1772,138233.7614785313
1773,145022.49000420375
1774,129162.78761158646
1775,141440.60267707592
1776,141160.8331780979
1777,123446.6288915939
1778,136440.8602540539
1779,101560.69097451867
1780,143258.38816712546
1781,127580.1777517931
1782,103638.1083677861
1783,148562.95530692008
1784,116494.80302196172
1785,141972.7255410445
1786,116831.8449326221
1787,154581.07352237162
1788,67479.1062670099
1789,111648.04612190956
1790,90557.82609863605
1791,157128.0748634598
1792,152202.96931745295
1793,139914.4955911838
1794,136917.3285568581
1795,125986.73312453536
1796,99305.05571729012
1797,127968.93365507918
1798,113003.77552680556
1799,116580.23916363319
1800,134728.82050499643
1801,136200.93515582796
1802,112337.5930318912
1803,160830.11436753682
1804,145053.9600617816
1805,139688.3911879597
1806,125996.43714962389
1807,125935.27158756598
1808,114205.12681846246
1809,118749.45612966787
1810,132954.35238933458
1811,115841.85862575499
1812,98041.7998197783
1813,106246.79681340905
1814,107707.48902659332
1815,86424.40355859249
1816,112915.23353710496
1817,108616.58263609177
1818,135611.862857972
1819,140576.4093480712
1820,80281.05964707745
1821,103183.79882833391
1822,139469.3872605142
1823,57148.990647879225
1824,123908.2262888269
1825,116324.10090586703
1826,97145.04713635478
1827,111941.01605388457
1828,156343.58863327932
1829,122643.21310254424
1830,131523.86361458575
1831,157725.3179620846
1832,83594.97543169797
1833,156066.19952132623
1834,122276.98145490847
1835,129319.84185026515
1836,107752.99522244257
1837,80886.32881722225
1838,124389.92305361052
1839,92863.64556359012
1840,139225.5259166887
1841,133830.9705182982
1842,105895.92974249495
1843,156995.21485026545
1844,145053.96006178134
1845,131710.80208137908
1846,156723.16192402752
1847,157087.1709202508
1848,66768.24198029943
1849,104263.21319624937
1850,129875.11228559006
1851,166936.5646900134
1852,132286.4068096036
1853,159965.04078050086
1854,173602.18133938863
1855,161781.73260837255
1856,236646.46088481814
1857,124949.61145976915
1858,123323.31078022071
1859,107728.46722850415
1860,133830.9705182982
1861,110296.31245430377
1862,326003.06886187167
1863,292331.7341944611
1864,292331.7341944611
1865,399102.5656720764
1866,318054.6845991474
1867,215421.7737845793
1868,315351.5264738917
1869,206202.01011316213
1870,216573.23996396054
1871,289640.14786884614
1872,185456.05039977704
1873,225519.76063526046
1874,141686.26070279678
1875,207817.3646842158
1876,228372.7417510075
1877,220927.2172629288
1878,305707.41982517246
1879,113380.73418249514
1880,123055.34136517948
1881,258941.16786414915
1882,225615.9942566736
1883,193893.82751385547
1884,187230.29205997242
1885,220396.7448444394
1886,283211.12628019956
1887,275556.68362196593
1888,304201.3990423082
1889,191247.10864991986
1890,135360.51574731045
1891,143317.33676155028
1892,118929.90528536936
1893,130659.55029094132
1894,133831.24030943267
1895,145577.33229154503
1896,114686.62412452759
1897,127975.10110126027
1898,121997.11425582462
1899,117110.35045459993
1900,159139.4307825738
1901,146564.88534289753
1902,136613.31766026738
1903,167203.06381091021
1904,139586.31937105395
1905,169793.5980135059
1906,155107.576305294
1907,158869.95061056063
1908,105221.58571048087
1909,143983.2056840439
1910,130416.3092589517
1911,191190.7636260728
1912,234365.06289058726
1913,142415.20915841655
1914,86223.01563282004
1915,313144.2363633804
1916,92754.47274741226
1917,228304.87399495352
1918,132528.30088415853
1919,162758.8180973199
1920,161324.33943417863
1921,333229.33583675383
1922,331681.35406088905
1923,204833.87788148972
1924,191199.68506741952
1925,194026.7430475427
1926,331681.35406088905
1927,136135.931163464
1928,156013.61875730025
1929,131207.07308872775
1930,128274.7070797403
1931,136994.43802255663
1932,159343.89486697657
1933,143751.33347320277
1934,182921.85100078583
1935,177473.8952385822
1936,190402.11561297366
1937,182132.50254534584
1938,189768.64879220715
1939,252473.09110996386
1940,188063.0413236638
1941,173313.06688452046
1942,182716.01765118344
1943,215855.83656690788
1944,382331.1217791507
1945,352882.1649732287
1946,153330.03531745225
1947,277426.94105273066
1948,167151.90284291308
1949,221396.87451222085
1950,167123.40312190301
1951,211468.30662180216
1952,205499.98091403474
1953,193780.8941655956
1954,180690.90576928182
1955,148891.25747666537
1956,287346.78698654776
1957,154148.72331053801
1958,288012.08360454446
1959,183490.2522691478
1960,118967.8922003575
1961,124122.05068613356
1962,96779.65891178927
1963,98753.02707900095
1964,107295.5334477684
1965,127929.49270938152
1966,146545.3105454019
1967,322622.42177790764
1968,235428.1422898015
1969,327726.88436327927
1970,368714.185777646
1971,380439.338019034
1972,393363.8171113472
1973,283566.26348057494
1974,342432.1739493702
1975,333361.5483331481
1976,239403.31324410278
1977,352500.0562523813
1978,312608.00759146264
1979,285825.25975316396
1980,223786.7893397403
1981,298964.2684246014
1982,252839.89162032018
1983,209717.6107602647
1984,152903.7087652596
1985,265700.9464342866
1986,208967.8057383787
1987,196938.75633400487
1988,177338.47643414745
1989,191541.73900893357
1990,201712.86342990102
1991,209269.89894203603
1992,226794.61303604458
1993,173745.6299104159
1994,221320.6706935849
1995,174526.57906384938
1996,242807.41451681757
1997,283162.56945070706
1998,311321.46872405516
1999,241851.27796901396
2000,271508.6254630341
2001,216244.28300001612
2002,274059.4300647574
2003,267033.8297483789
2004,290355.5360026172
2005,230207.9929314241
2006,206908.53316564247
2007,220525.55161593333
2008,200825.42764635108
2009,216912.6608606784
2010,195486.29161220498
2011,115144.90939971895
2012,180446.58188221377
2013,202120.01541708736
2014,202459.47293727144
2015,205240.12051420816
2016,212476.69585039458
2017,199230.24796994287
2018,130572.62526475641
2019,132181.78316038463
2020,119533.25495112903
2021,118039.53258481361
2022,180565.2931045076
2023,123412.17210498058
2024,265454.2189184816
2025,311745.98737323855
2026,184710.02576495166
2027,167713.25085571036
2028,152001.73320740325
2029,174166.72535363067
2030,279780.47797916917
2031,210734.63598217227
2032,240532.41276727605
2033,224351.33987560787
2034,173769.0802644705
2035,199135.39982915847
2036,173769.0802644705
2037,173769.0802644705
2038,185413.3070278908
2039,193368.32721398253
2040,295778.60512098926
2041,175021.9013043866
2042,185396.4078876699
2043,160285.08532069685
2044,164070.32581722274
2045,162310.1368712127
2046,143431.53603876117
2047,153379.0587065166
2048,122546.87273308125
2049,132507.6235282081
2050,156976.868856909
2051,101059.7527922575
2052,153847.5452945177
2053,135965.19871307234
2054,98982.49566429199
2055,146481.4452786916
2056,142536.97749635737
2057,119820.09233462217
2058,196660.1063541211
2059,157018.34406970695
2060,191685.19104041086
2061,157607.6618958763
2062,136334.79460438967
2063,124782.3431884001
2064,137309.64616348
2065,125598.62510624854
2066,143309.97550606454
2067,121137.0915370803
2068,136121.29419968947
2069,97943.20030940544
2070,115827.25050031336
2071,117053.77635901063
2072,145360.07236299844
2073,143895.73294671348
2074,162068.16955936077
2075,132658.87483723578
2076,113559.16522771753
2077,141317.7565778885
2078,126281.93883024309
2079,121706.50737234415
2080,106029.05479272435
2081,144857.52748671296
2082,132628.96842650193
2083,140470.52066024815
2084,118195.37118875595
2085,121296.7472720634
2086,136192.6645619373
2087,113623.06773983518
2088,120947.75570501026
2089,101182.10598614819
2090,115224.28390403642
2091,113757.55396375252
2092,137753.06271389726
2093,105386.17002699821
2094,102504.30552455425
2095,145466.42838226756
2096,91711.39553205066
2097,103100.14202088857
2098,133695.49398081403
2099,82703.0809629619
2100,83594.97543169797
2101,146104.66096879615
2102,111968.13797583645
2103,115454.17887503482
2104,126758.7190927252
2105,94703.27680674763
2106,63551.376424508555
2107,134619.70886236595
2108,123973.9316168707
2109,116737.60101773946
2110,134526.1693895777
2111,111755.7055530815
2112,141825.59590723016
2113,111354.00341760406
2114,140245.11155300433
2115,155830.29643116245
2116,113647.44374517234
2117,127573.04424749434
2118,134573.890184465
2119,119204.27113670112
2120,121675.10611447543
2121,97943.20030940544
2122,112482.23328565231
2123,99112.36479973441
2124,132909.18461139328
2125,136433.03397661707
2126,173188.06679821576
2127,126312.9930239679
2128,121072.39150522652
2129,94383.59994606147
2130,125435.05241301986
2131,130085.11330144994
2132,108075.9710587966
2133,117417.155637454
2134,138835.49584193662
2135,112346.08708086751
2136,83982.6561412699
2137,121927.17267951257
2138,144248.752397495
2139,157537.21290052595
2140,132342.50719317922
2141,147911.01385105212
2142,119219.27670923519
2143,126186.33883616784
2144,119003.99204476923
2145,130186.181492435
2146,141391.85712783644
2147,148111.46737093048
2148,139905.95827388062
2149,135454.14912590315
2150,199726.70815170993
2151,106024.73070591038
2152,116414.63801195961
2153,153783.82921681908
2154,131245.74463054223
2155,150032.90734760548
2156,274412.28309988405
2157,216269.61942176265
2158,232636.21012287863
2159,201950.63321823312
2160,180344.0235631133
2161,255566.9786311368
2162,310831.3943557353
2163,427412.2737637964
2164,222464.32224435118
2165,179790.70787755915
2166,148540.41201307118
2167,220359.4589876647
2168,206062.14909117165
2169,201867.74739320148
2170,215840.3125152805
2171,140671.617116012
2172,141727.5459844792
2173,150299.7125173707
2174,206450.01251716822
2175,260978.4361282919
2176,321521.0114542318
2177,211234.45705309822
2178,210267.83311711936
2179,145222.11064015474
2180,187795.15934182465
2181,196508.10455167183
2182,232896.49106964303
2183,198454.91261309525
2184,144242.69483967134
2185,132254.59697504
2186,151856.26378178506
2187,139665.3941483629
2188,167556.7016592528
2189,131390.45056474872
2190,80480.59860411032
2191,80480.59860411032
2192,106911.91562153606
2193,83193.27247522141
2194,82653.34254561801
2195,114110.80866193867
2196,87676.6970992597
2197,120607.86364977725
2198,120986.04708144949
2199,161320.8190810583
2200,151711.47283340487
2201,121692.04800505422
2202,169807.84453471124
2203,129727.98409610832
2204,153651.97468219142
2205,132744.5189843188
2206,146118.8766259948
2207,154539.5162871372
2208,235794.1641516277
2209,195347.79156699567
2210,110130.2171924707
2211,125050.03040970479
2212,113522.64243987462
2213,98386.41970267156
2214,159513.16569425556
2215,107685.28694499681
2216,139204.8366142204
2217,92245.82534794448
2218,101693.83983485376
2219,108737.38760853406
2220,103582.2928649582
2221,313144.2363633804
2222,256335.56523587953
2223,300189.17794386676
2224,220423.21492915132
2225,123323.31078022049
2226,170080.29039939586
2227,201480.07435662672
2228,333627.51186267403
2229,214156.2927113204
2230,172333.52172549712
2231,197671.96276589186
2232,180908.67449685588
2233,183221.30487222993
2234,251463.96314124254
2235,208716.4952036249
2236,226696.7802643423
2237,298168.78275254904
2238,198574.67031858134
2239,115144.90939971895
2240,158358.93883758268
2241,158118.49825665876
2242,140154.1331910631
2243,136906.02697903482
2244,95553.37678651384
2245,88863.71330347346
2246,139768.23070262308
2247,93921.62840740466
2248,124240.31642191789
2249,132100.25697964244
2250,124162.67792242633
2251,82232.0283679276
2252,150599.2780068809
2253,170737.5659799324
2254,172863.2194127766
2255,185958.2840740053
2256,193269.9023688088
2257,182521.92191543215
2258,191885.99802993715
2259,174621.96644254113
2260,161200.3794702822
2261,179478.2853327504
2262,211480.22363557378
2263,358320.6484623259
2264,341315.0040451845
2265,148886.10290381004
2266,310898.68023308564
2267,403662.51283952
2268,324093.9119499991
2269,164480.67464221947
2270,189647.31182961553
2271,200352.5844570765
2272,194286.90988477858
2273,167496.3815106848
2274,192396.70594119627
2275,152542.31657638124
2276,191198.5285757285
2277,184030.45912225204
2278,136171.40662556264
2279,130553.44484692533
2280,126725.40967133996
2281,199876.69274968185
2282,224579.46072721397
2283,100893.37262020273
2284,97595.39186931516
2285,139870.1316861167
2286,123328.11631495549
2287,336499.2730165379
2288,237361.17707723743
2289,330221.05725280935
2290,411381.4107570266
2291,337542.17868834484
2292,333361.5483331481
2293,423827.998534863
2294,304447.3921685961
2295,411090.711564861
2296,235140.05183646837
2297,374242.07404881023
2298,356360.49133874156
2299,317305.2713636232
2300,310906.29663523886
2301,371179.3891596254
2302,213915.2021094908
2303,213915.2021094908
2304,193610.45047190852
2305,213052.5880460015
2306,205243.6481885173
2307,205377.13725958258
2308,207719.69469398918
2309,290191.02332302346
2310,223989.54794143347
2311,219077.64230673594
2312,183634.5371253166
2313,183862.7290092485
2314,171157.96917853586
2315,172261.13553849366
2316,172261.13553849366
2317,214620.4757718337
2318,188388.8447052591
2319,169796.1708082666
2320,197561.86073809292
2321,214374.1674646486
2322,196938.75633400521
2323,191950.66326024523
2324,181051.61754810123
2325,217589.27011578504
2326,179146.26763618918
2327,199068.35064240382
2328,206923.13367929633
2329,189440.4150763004
2330,175226.07171609654
2331,325257.8313625802
2332,313979.9125193523
2333,283070.78190722706
2334,260030.598481047
2335,293934.0824063442
2336,282494.3301226607
2337,216812.98729024932
2338,235136.2510233199
2339,207437.91614253132
2340,377059.61879492115
2341,200789.20511645696
2342,226542.60158984727
2343,238981.34406288518
2344,192636.1919098774
2345,225466.99915224887
2346,213736.92323155887
2347,212814.6966287522
2348,221455.74675125888
2349,186707.2940881694
2350,352366.658585673
2351,228394.6036508374
2352,230728.58775086227
2353,268850.5542987963
2354,115144.90939971895
2355,115144.90939971895
2356,151744.77924229327
2357,201069.16950016498
2358,188143.51140596208
2359,140253.8049506404
2360,124716.59939569992
2361,134394.58610999223
2362,265454.21891848114
2363,149951.44761406502
2364,148883.99600290848
2365,228416.5451324614
2366,194515.41244554924
2367,192889.75674082246
2368,202538.06825427717
2369,198758.9622591522
2370,174166.72535363067
2371,173769.0802644705
2372,192285.1374384228
2373,283369.53211187053
2374,301351.26842988573
2375,182033.67961811664
2376,241572.43036211267
2377,223296.17285993331
2378,143502.90628627283
2379,174655.65304947304
2380,143255.76137655787
2381,159796.49732409357
2382,187598.54045511386
2383,200331.70251279994
2384,252510.58064600147
2385,149316.53951413074
2386,133494.46556360455
2387,125454.60477501503
2388,93543.15831903627
2389,127631.13303743984
2390,146391.96165518035
2391,132837.7479167191
2392,115730.4543896092
2393,162531.8560853272
2394,130368.386218067
2395,182938.94694012738
2396,154564.47964535723
2397,193152.60569727965
2398,161076.51892535706
2399,87810.93914860758
2400,69977.07074479674
2401,123969.55895066404
2402,146035.421779142
2403,130606.55455047553
2404,157021.88973898452
2405,162237.94548561412
2406,164792.68861857962
2407,131492.48012939273
2408,149234.2828190128
2409,138922.32792800677
2410,156946.37722168773
2411,128088.88851780935
2412,153867.76333102174
2413,137868.53543271686
2414,128432.77137307863
2415,135545.301735383
2416,120998.75244605677
2417,130781.54668990911
2418,133586.91422192115
2419,146356.18480039784
2420,134935.0879779181
2421,141744.56249624988
2422,123566.41399512667
2423,84437.57882560467
2424,132210.07501150368
2425,185489.27067429625
2426,118846.24676557723
2427,105766.535165542
2428,157422.22013138203
2429,118905.6838153548
2430,129801.47168593336
2431,122017.69439324502
2432,140781.4163333081
2433,150688.9372521979
2434,137342.30448711384
2435,143242.15003293043
2436,105102.37912102968
2437,113546.17046744202
2438,142093.09256613336
2439,112335.31676704847
2440,119141.78198177565
2441,95990.74114225514
2442,110900.7776356933
2443,120581.34510543862
2444,137224.4699166912
2445,107151.65580164405
2446,136328.40960778805
2447,165170.37825315708
2448,147129.9793546549
2449,106605.66751297144
2450,140043.36271210312
2451,128428.96784597912
2452,155370.46050437546
2453,98855.16186661401
2454,97708.24891172587
2455,162868.7955758952
2456,119198.46207317855
2457,110637.5332744927
2458,139045.8194291493
2459,104492.42349346395
2460,137126.80452227537
2461,121951.26009543125
2462,132193.77819171673
2463,104668.49751020332
2464,158192.36931966816
2465,151229.11757765533
2466,131165.87970707976
2467,150835.42937828522
2468,80178.84729244848
2469,78292.18707554338
2470,192360.3284696725
2471,160693.67025556727
2472,151385.9465617904
2473,116361.17029336985
2474,92401.04553135816
2475,182146.73098953793
2476,119337.21000326298
2477,127594.6270250142
2478,146968.81439173676
2479,122037.20700208182
2480,154140.68736754943
2481,131680.65314241024
2482,135533.37623836644
2483,131012.56799766884
2484,123171.18332158157
2485,134654.14490454865
2486,143242.15003293016
2487,207056.20193227578
2488,162809.34974477172
2489,131925.60485747282
2490,150464.33434077015
2491,100750.98631764391
2492,191290.95766788183
2493,138414.8056618689
2494,142358.31055202073
2495,114173.42820745401
2496,209737.44175809086
2497,153957.1490345728
2498,121072.88598638437
2499,94602.39014225619
2500,130183.75748533783
2501,128541.98329124498
2502,122981.16326017585
2503,122080.31101320463
2504,166737.60455294844
2505,226257.69552516204
2506,259093.08978176131
2507,296662.5425204439
2508,252177.3859744465
2509,219056.02301388836
2510,216614.4169985565
2511,186028.98544961368
2512,190363.2815281671
2513,205084.81684509618
2514,189715.67383042251
2515,148527.8821840445
2516,203671.2026481073
2517,141455.86294219203
2518,150024.23246356894
2519,240992.93275351112
2520,216838.17557139517
2521,190722.64068532723
2522,232688.24231683463
2523,129306.32550414781
2524,146273.2600062076
2525,138161.50216167752
2526,126757.41176090483
2527,126818.06145484748
2528,124476.39537859871
2529,126599.36959290564
2530,129316.61168592803
2531,292217.4354639969
2532,236023.1500267346
2533,190676.20434738044
2534,212118.83665640408
2535,275661.0561384743
2536,246194.08643076316
2537,212379.734497054
2538,185827.1364805995
2539,192725.61530125997
2540,195162.2222149838
2541,192320.69450129927
2542,178024.7478213164
2543,145053.9600617816
2544,119848.03073725998
2545,145244.02995664635
2546,142387.552726773
2547,145751.57123087556
2548,123323.31078022071
2549,199869.83078320304
2550,578260.6422657737
2551,140075.83959990693
2552,138434.63625403764
2553,80480.59860411032
2554,124806.93551888374
2555,126457.95916229772
2556,130754.32956058912
2557,122369.29008499529
2558,126312.9930239679
2559,113368.2845855477
2560,127851.23836966412
2561,137355.9045417942
2562,136691.79991166285
2563,119822.36297396726
2564,173535.90036255564
2565,104263.21319624937
2566,170556.7652547917
2567,132216.69755237678
2568,141388.3028006958
2569,183053.15144852587
2570,107783.74282842276
2571,180775.58604508344
2572,158224.4341270267
2573,180977.43280028555
2574,220900.29483245176
2575,114131.74189845465
2576,76521.39770288985
2577,117825.60985024508
2578,103982.88613305292
2579,92635.12281968193
2580,119940.4356826065
2581,137115.13432828785
2582,118209.70184623383
2583,274916.46305542794
2584,156633.2810654921
2585,216928.6696740301
2586,236193.86538118415
2587,169071.54831223536
2588,129565.15821655869
2589,135184.31269097037
2590,202544.6427899398
2591,214687.48043098496
2592,199328.20283723596
2593,228734.5136672292
2594,142977.74366868613
2595,208614.69833629677
2596,273761.9395818587
2597,194215.8139906338
2598,292578.44132879627
2599,324093.9119499991
2600,115971.28913460513
2601,128689.17346072504
2602,92268.1145312173
2603,90323.93859344017
2604,93921.62840740466
2605,91033.95265698426
2606,143683.4337310907
2607,176996.90201326384
2608,197340.68260472725
2609,166464.69291737766
2610,112410.1242503957
2611,133744.64978683708
2612,137907.1762788872
2613,126337.04155422901
2614,137226.12920384674
2615,150647.13976096074
2616,146381.99777782732
2617,158137.03322729756
2618,232180.80648334697
2619,153296.9112732183
2620,185097.42179697714
2621,176087.4943393718
2622,171951.29130133675
2623,218485.84065457084
2624,317008.6740797176
2625,269228.6792436775
2626,173064.1023433174
2627,163087.6574007965
2628,416363.5852479951
2629,425167.46439075435
2630,365436.8884732362
2631,420269.4264866595
2632,396665.87202871067
2633,304906.3898982739
2634,324093.9119499991
2635,158232.48988746435
2636,187048.58189344217
2637,160368.35661861088
2638,215931.96212673365
2639,186194.0634500445
2640,143808.83106867492
2641,115339.40069995982
2642,237690.8212900464
2643,94167.26863514383
2644,110348.6080689213
2645,108537.33789044706
2646,93380.18871541006
2647,103244.97287249815
2648,145634.69433933892
2649,138350.00559576097
2650,134972.29855987238
2651,144900.36941930055
2652,375757.3987252762
2653,262233.11370422883
2654,256469.4841391372
2655,334243.6070397415
2656,315807.17157032684
2657,406028.10299756576
2658,292185.7753036804
2659,295178.107329854
2660,416363.5852479951
2661,391420.8198500459
2662,333860.2426560763
2663,275472.28646547825
2664,277426.9410527311
2665,315364.92694311077
2666,285825.25975316396
2667,168106.827038085
2668,174011.8468209379
2669,184930.56320047835
2670,284911.4491745808
2671,178392.33406076377
2672,193532.1321666603
2673,203503.89978402562
2674,196123.39228363897
2675,181927.31737414686
2676,186717.7722246648
2677,175553.27668945573
2678,203554.5814274948
2679,301512.6152971683
2680,279482.96014244517
2681,321610.1423357775
2682,288012.08360454446
2683,307859.96551116137
2684,267729.6803439546
2685,246743.29232597235
2686,265399.5692616956
2687,258150.8194077926
2688,214096.5303758478
2689,189421.06575563806
2690,394087.78186037054
2691,204793.2033281649
2692,122791.03753585483
2693,215074.70103110882
2694,115144.90939971874
2695,181791.5737934629
2696,185912.038672747
2697,185388.45755698145
2698,252067.81251891603
2699,199053.79429381833
2700,180366.14382913487
2701,172078.98772980907
2702,132935.73094006893
2703,112422.96592404856
2704,130473.09873235857
2705,112920.01721929407
2706,133573.95073430386
2707,127311.0819921203
2708,128108.12020834876
2709,108567.52781814252
2710,137696.32664607695
2711,206477.32993141763
2712,272241.94893334067
2713,185170.544375093
2714,152795.15756164386
2715,170683.38414318202
2716,179142.92726897725
2717,214855.290586472
2718,194442.79238132935
2719,161857.43461959896
2720,151147.31223209787
2721,137380.8924477842
2722,173957.9036246054
2723,155473.24478426416
2724,134456.12241830007
2725,137106.7597737429
2726,142343.00211235156
2727,172779.9755927655
2728,161581.1097027845
2729,143462.58699641196
2730,137749.54762606602
2731,131155.56156016322
2732,126015.86919985579
2733,147077.4351405073
2734,152085.766058426
